idx,canonical_smiles,chembl_id
7,Cn1cc(-c2cc(CNC(=O)c3ccccc3)ccn2)cn1,CHEMBL4893703
7,O=C(NCc1ccc(O)c(O)c1)c1ccccc1,CHEMBL3616998
7,COc1ccc(CNC(=O)c2ccccc2)cc1,CHEMBL4563785
7,Cn1nccc1-c1ccc(CNC(=O)c2ccccc2)cn1,CHEMBL4891298
7,Cc1ccncc1CNC(=O)c1ccccc1,CHEMBL1891446
7,COc1ccc(CNC(=O)c2ccccc2)cc1OC,CHEMBL2268813
7,Cc1ncn(-c2ccc(CNC(=O)c3ccccc3)cc2)c1C,CHEMBL4894444
7,Cc1nc(-c2ccc(CNC(=O)c3ccccc3)cc2)cs1,CHEMBL5490783
7,NS(=O)(=O)c1ccc(CNC(=O)c2ccccc2)cc1,CHEMBL3403317
7,CNNC(=O)c1ccc(CNC(=O)c2ccccc2)cc1,CHEMBL5172950
7,Cc1ccccc1CNC(=O)c1ccccc1,CHEMBL1360894
7,O=C(NO)c1ccc(CNC(=O)c2ccccc2)cc1,CHEMBL5404317
7,Nc1ccn(Cc2ccc(CNC(=O)c3ccccc3)c3ccccc23)c(=O)n1,CHEMBL3222162
7,Nc1ccc2ccc(C(=O)NCc3ccccc3)cc2n1,CHEMBL549463
7,O=C(NCc1ccc2oc(C(=O)NO)cc2c1)c1ccccc1,CHEMBL3401407
7,O=C(O)CCc1ccc(CNC(=O)c2ccc(CNC(=O)c3ccccc3)cc2)cc1,CHEMBL2403508
7,CCNNC(=O)c1ccc(CNC(=O)c2ccccc2)cc1,CHEMBL4752015
8,COc1cc(Cn2cnc3cc(-c4nnc(N)s4)ccc32)ccc1OCCCN1CCCCC1,CHEMBL5193156
8,COc1cc(Cn2cnc3cc(-c4nnc(N)s4)ccc32)ccc1OCCCN1CCOCC1,CHEMBL5202172
8,COc1ccc(Cn2cnc3cc(-c4nnc(N)s4)ccc32)cc1OC,CHEMBL5190683
8,COc1cc(Cn2cnc3cc(-c4nnc(N)s4)ccc32)ccc1OCCCc1ccccn1,CHEMBL5181839
8,COc1ccc(Cn2cnc3cc(-c4nnc(N)s4)ccc32)cc1,CHEMBL5186970
8,COc1cccc(Cn2cnc3cc(-c4nnc(N)s4)ccc32)c1,CHEMBL5207620
8,Cc1ccc(Cn2cnc3cc(-c4nnc(N)s4)ccc32)cc1C,CHEMBL5197396
8,Nc1nnc(-c2ccc3c(c2)ncn3Cc2ccc(F)cc2)s1,CHEMBL5204178
8,Nc1nnc(-c2ccc3c(c2)ncn3Cc2ccc(C(F)(F)F)cc2)s1,CHEMBL5178150
8,Nc1nnc(-c2ccc3c(c2)ncn3Cc2ccc(F)c(F)c2)s1,CHEMBL5202004
8,COc1ccc(Cn2cnc3ccc(-c4nnc(N)s4)cc32)cc1OC,CHEMBL5198938
8,Nc1nnc(-c2ccc3c(c2)ncn3Cc2ccc3c(c2)OCO3)s1,CHEMBL5174554
8,Nc1nnc(-c2ccc3c(c2)ncn3Cc2ccc(Cl)c(F)c2)s1,CHEMBL5194983
8,N#Cc1cccc(Cn2cnc3cc(-c4nnc(N)s4)ccc32)c1,CHEMBL5195495
8,COc1ccc(COc2ccc(Cn3cnc4cc(C5=CC6(C)CCCN5C6)ccc43)cc2OC)cn1,CHEMBL3673472
8,COc1ccc(COc2ccc(Cn3cnc4cc(-c5ccnnc5)ccc43)cc2OC)cn1,CHEMBL3673441
8,COc1ccc(COc2ccc(Cn3cnc4cc(C5=CC6(O)CCCN5C6)ccc43)cc2OC)cn1,CHEMBL3673474
8,COc1ccc(Cn2cnc3ccc(-c4nnc(N)s4)cc32)cc1,CHEMBL5169588
8,COc1ccc(Cn2ncc3cc(-c4nnc(N)s4)ccc32)cc1OC,CHEMBL5175865
8,COc1ccc(COc2ccc(Cn3cnc4cc(N5CCN(C)CC5)ccc43)cc2OC)cn1,CHEMBL3673450
8,COc1ccc(COc2ccc(Cn3cnc4cc(N5CCC(C(C)(C)N)CC5)ccc43)cc2OC)cn1,CHEMBL3673447
8,COc1ccc(COc2ccc(Cn3cnc4cc(-c5nnc(C6CCCNC6)o5)ccc43)cc2OC)cn1,CHEMBL3673444
8,COc1ccc(COc2ccc(Cn3cnc4cc(C5CCOCC5)ccc43)cc2OC)cn1,CHEMBL3673446
8,COc1ccc(COc2ccc(Cn3cnc4cc(N5CCC(N)CC5)ccc43)cc2OC)cn1,CHEMBL3673449
8,COc1cc(C(C)=O)ccc1OCCCN1CCCCC1,CHEMBL17975
8,COc1ccc(COc2ccc(Cn3cnc4cc(N5CCN(C)CC5=O)ccc43)cc2OC)cn1,CHEMBL3673470
8,COc1cccc(Cn2cnc3ccc(-c4nnc(N)s4)cc32)c1,CHEMBL5196169
8,COc1ccc(COc2ccc(Cn3cnc4cc(-c5cnn(C6CCNCC6)c5)ccc43)cc2OC)cn1,CHEMBL3673442
8,Cc1ccc(Cn2cnc3ccc(-c4nnc(N)s4)cc32)cc1C,CHEMBL5201318
8,COc1cc(CN2CCCCC2)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,CHEMBL4870307
8,COc1ccc(COc2ccc(Cn3cnc4cc(C5CCNCC5)ccc43)cc2OC)cn1,CHEMBL3673445
8,COc1ccc(COc2ccc(Cn3cnc4cc(-c5noc(C6CCNCC6)n5)ccc43)cc2OC)cn1,CHEMBL3673465
8,COc1cc(/C=C2\CC/C(=C\c3ccc(OCCCN4CCCCC4)c(OC)c3)C2=O)ccc1OCCCN1CCCCC1,CHEMBL3735255
8,Nc1nnc(-c2ccc3ncn(Cc4ccc(F)c(F)c4)c3c2)s1,CHEMBL5194144
8,Nc1nnc(-c2ccc3ncn(Cc4ccc(C(F)(F)F)cc4)c3c2)s1,CHEMBL5172975
8,COc1ccc(C(=O)/C=C/c2ccc(OCCCN3CCCCC3)c(OC)c2)cc1,CHEMBL4085354
8,COc1cc(/C=C/C(=O)c2ccc(Br)cc2)ccc1OCCCN1CCCCC1,CHEMBL4093117
8,Nc1nnc(-c2ccc3ncn(Cc4ccc(F)cc4)c3c2)s1,CHEMBL5196273
8,COc1cc(/C=C2\CCC/C(=C\c3ccc(OCCCN4CCCCC4)c(OC)c3)C2=O)ccc1OCCCN1CCCCC1,CHEMBL2315382
8,COc1ccc(COc2ccc(Cn3cnc4cc(-n5cc(C6CCCNC6)nn5)ccc43)cc2OC)cn1,CHEMBL3673443
8,COc1ccc(Cn2cnc3cc4c(cc32)CCCC4)cc1OC,CHEMBL3398263
8,COc1ccc(COc2ccc(Cn3cnc4ccccc43)cc2OC)cc1,CHEMBL5647626
8,Nc1nnc(-c2ccc3ncn(Cc4ccc5c(c4)OCO5)c3c2)s1,CHEMBL5186424
9,Cc1ccc([C@H]2C[C@@H]2COc2cc(NCc3nnc(C)s3)nc(C)n2)nc1,CHEMBL5314924
9,COc1ccc([C@H]2C[C@@H]2COc2cc(NCc3nnc(C)s3)nc(C)n2)nc1,CHEMBL5415653
9,Cc1nc(NCc2nnc(C)s2)cc(OC[C@H]2C[C@@H]2c2ccc(C3CC3)cn2)n1,CHEMBL3659074
9,Cc1nc(NCc2nnc(C)s2)cc(OC[C@H]2C[C@@H]2c2ccccn2)n1,CHEMBL5414603
9,Cc1nc(NCc2nnc(C)s2)cc(OC[C@H]2C[C@@H]2c2ccc(-c3cccnc3)cn2)n1,CHEMBL3659073
9,Cc1ccc([C@H]2C[C@@H]2COc2cc(NCc3cnn(C)c3)nc(C)n2)nc1,CHEMBL3659078
9,Cc1nc(NCc2nnc(C)s2)cc(OC[C@H]2C[C@@H]2c2ccc3ncccc3n2)n1,CHEMBL3659063
9,COc1ccc([C@H]2C[C@@H]2COc2cc(NCc3nnc(C)s3)nc(N)n2)nc1,CHEMBL3659066
9,Cc1nc(NCc2nnc(C3CC3)s2)cc(OC[C@H]2C[C@@H]2c2ccccn2)n1,CHEMBL3659064
9,Cc1ccc([C@H]2C[C@@H]2COc2nc(C)nc(NCc3nnc(C)s3)c2Cl)nc1,CHEMBL3659067
9,Cc1nnc(CNc2cc(OC[C@H]3C[C@@H]3c3ccccn3)nc(CF)n2)s1,CHEMBL3659068
9,Cc1nc(NCc2cnn(C)c2)cc(OC[C@H]2C[C@@H]2c2ccc(C(F)F)cn2)n1,CHEMBL3659062
9,COc1ccc([C@H]2C[C@@H]2COc2cc(NCc3cnn(C)c3)nc(C)n2)nc1,CHEMBL5421428
9,Cc1ccc([C@H]2C[C@@H]2COc2nc(N)nc(NCc3nnc(C)s3)c2C#N)nc1,CHEMBL3659077
9,Cc1nc(NCc2cnn(C)c2)cc(OC[C@H]2C[C@@H]2c2ccccn2)n1,CHEMBL3659059
9,Cc1nc(NCc2ccncc2C)cc(OC[C@H]2C[C@@H]2c2ccccn2)n1,CHEMBL3659076
9,Cc1nc(NCc2cc(C)on2)cc(OC[C@H]2C[C@@H]2c2ccccn2)n1,CHEMBL3659075
9,COc1ccc([C@H]2C[C@@H]2COc2cc(NCc3nnc(C)s3)n3nccc3n2)nc1,CHEMBL3695715
9,CCn1nc(OC[C@H]2C[C@@H]2c2ccc(OC)cn2)cc(NCc2nnc(C)s2)c1=O,CHEMBL4115264
9,Cc1nnc(CNc2cc(OC[C@H]3C[C@@H]3c3ccc(F)cn3)nn(C)c2=O)s1,CHEMBL4112387
9,Cc1nnc(CNc2cc(OC[C@H]3C[C@@H]3c3ccc(Cl)cn3)nn(C)c2=O)s1,CHEMBL4113054
9,COc1ccc([C@H]2C[C@@H]2COc2cc(NCc3nnc(C)s3)c(=O)n(C)n2)nc1,CHEMBL4110637
9,Cc1ccc([C@H]2C[C@@H]2COc2cc(NCc3nc(C)c(C)s3)c(=O)n(C)n2)nc1,CHEMBL4111447
9,Cc1nnc(CNc2cc(OC[C@H]3C[C@@H]3c3ccccn3)nc3cccnc23)s1,CHEMBL5424297
9,Cc1nnc(CNc2cc(OC[C@H]3C[C@@H]3c3ccc(OC(F)F)cn3)nn(C)c2=O)s1,CHEMBL4106622
9,Cc1cc(CNc2cc(OC[C@H]3C[C@@H]3c3ccc4ccccc4n3)nc(C)n2)n(C)n1,CHEMBL3659060
9,COc1ccc(Cn2nc(OC[C@H]3C[C@@H]3c3ccc(OC)cn3)cc(NCc3nnc(C)s3)c2=O)cc1,CHEMBL4107234
9,Cc1ccc([C@H]2C[C@@H]2COc2cc(NCc3ncc(C)s3)c(=O)n(C)n2)nc1,CHEMBL4114627
9,Cc1ccc([C@H]2C[C@@H]2COc2cc(NCc3nc(C)cs3)c(=O)n(C)n2)nc1,CHEMBL4106974
9,Cc1nnc(CNc2nc(N)nc(OC[C@H]3C[C@@H]3c3ccc(Cl)cn3)c2F)s1,CHEMBL3659071
9,COc1ccc([C@H]2C[C@@H]2COc2nn(C)c(=O)c(NCc3nnc(C)s3)c2Br)nc1,CHEMBL4111542
9,COc1ccc([C@H]2C[C@@H]2COc2nc(N)nc(NCc3nnc(C)s3)c2F)nc1,CHEMBL3659070
9,Cc1ccc([C@H]2C[C@@H]2COc2cc(NCc3cnc(C)s3)c(=O)n(C)n2)nc1,CHEMBL4108340
9,Cc1nnc(CNc2cc(OC[C@H]3C[C@@H]3c3ccn(C)n3)nn(C)c2=O)s1,CHEMBL4110565
9,COc1ccc([C@H]2C[C@@H]2COc2nn(C)c(=O)c(NCc3nnc(C)s3)c2Cl)nc1,CHEMBL4115140
9,Cc1cccc([C@H]2C[C@@H]2COc2cc(NCc3nnc(C)s3)c(=O)n(C)n2)n1,CHEMBL4113390
9,COc1cccnc1[C@H]1C[C@@H]1COc1cc(NCc2cnn(C)c2)nc(C)n1,CHEMBL3659061
9,C=Cc1cnc(C)nc1OC[C@H]1C[C@@H]1c1ccc(C)cn1,CHEMBL5764638
9,Cc1ccc(C2C[C@@H]2COc2nc(C)ncc2-c2ccnc(F)c2)nc1,CHEMBL5867203
9,Cc1ccc(CNc2cc(OC[C@H]3C[C@@H]3c3ccc(C)cn3)nn(C)c2=O)nc1,CHEMBL4106874
9,Cc1ccc([C@H]2C[C@@H]2COc2nc(C)ncc2-c2cnsc2)nc1,CHEMBL5904067
9,Cc1nnc(CNc2cc(OC[C@H]3C[C@@H]3c3ccc4ccccc4n3)nn(C)c2=O)s1,CHEMBL4108029
9,Cc1ccc([C@H]2C[C@@H]2COc2cc(Oc3ccc(C)nc3)n3nccc3n2)nc1,CHEMBL3695724
9,Cc1nc(C)c(CNc2cc(OC[C@H]3C[C@@H]3c3ccccn3)nc(C3CC3)n2)s1,CHEMBL3659069
9,COc1cc(-c2cnc(C)nc2OC[C@H]2C[C@@H]2c2ccc(C)cn2)cnn1,CHEMBL5950827
9,Cc1ccc([C@H]2C[C@@H]2COc2nc(C)ncc2-c2cnnc(Br)c2)nc1,CHEMBL5772654
9,Cc1ccc([C@H]2C[C@@H]2COc2cc(NCc3cc(C)nn3C)c(=O)n(C)n2)nc1,CHEMBL4112063
9,Cc1nnc(CNc2cc(OC[C@H]3C[C@@H]3c3ccc4c(n3)CCC4)nn(C)c2=O)s1,CHEMBL4106557
9,Cc1ccc([C@H]2C[C@@H]2COc2cc(NCc3cnn(C)c3)c(=O)n(C)n2)nc1,CHEMBL4110243
9,Cc1ccc([C@H]2C[C@@H]2COc2cc(NCc3ccnn3C)c(=O)n(C)n2)nc1,CHEMBL4107208
9,Cc1ccc(C2C[C@@H]2COc2nc(C)ncc2-c2ccc3[nH]ccc3c2)nc1,CHEMBL5848254
9,Cc1ccc([C@H]2C[C@@H]2COc2nc(C)ncc2-c2ccc(F)c(C)c2)nc1,CHEMBL5768110
9,Cc1ccc([C@H]2C[C@@H]2COc2nc(C)ncc2-c2cnnc(C)c2)nc1,CHEMBL5909284
9,Cc1ccc(C2C[C@@H]2COc2nc(C)ncc2-c2ccc(F)c(F)c2)nc1,CHEMBL6017159
9,Cc1ccc([C@H]2C[C@@H]2COc2cc(NCc3ccc(C)nc3C)c(=O)n(C)n2)nc1,CHEMBL4106713
9,Cc1ccc([C@H]2C[C@@H]2COc2nc(C)ncc2-c2ccn(C)c(=O)c2)nc1,CHEMBL4109895
9,Cc1ccc([C@H]2C[C@@H]2COc2nc(C)ncc2-c2cc(F)cc(F)c2)nc1,CHEMBL5832805
9,Cc1ccc([C@H]2C[C@@H]2COc2nc(C)ncc2-c2cnc(C)cc2C)nc1,CHEMBL5775395
9,Cc1ccc([C@H]2C[C@@H]2COc2cc(NCc3c(C)nn(C)c3Cl)c(=O)n(C)n2)nc1,CHEMBL4110661
9,COc1ccc(CNc2cc(OC[C@H]3C[C@@H]3c3ccc(C)cn3)nn(C)c2=O)cc1,CHEMBL4108758
9,Cc1ccc([C@H]2C[C@@H]2COc2cc(NCc3ccc(C)nc3)c(=O)n(C)n2)nc1,CHEMBL4107568
9,CCn1ccc(-c2cnc(C)nc2OC[C@H]2C[C@@H]2c2ccc(C)cn2)cc1=O,CHEMBL4113016
9,Cc1ccc([C@H]2C[C@@H]2COc2nc(C)ncc2-c2cncnc2)nc1,CHEMBL6015024
9,Cc1ccc([C@H]2C[C@@H]2COc2nc(C)ncc2C2CCCCC2)nc1,CHEMBL5966379
9,CCc1cc(CNc2cc(OC[C@H]3C[C@@H]3c3ccc(C)cn3)nn(C)c2=O)n(C)n1,CHEMBL4107437
9,Cc1ccc([C@H]2C[C@@H]2COc2cc(NCc3c(Cl)c(C)nn3C)c(=O)n(C)n2)nc1,CHEMBL4107710
9,Cc1ccc(C2C[C@@H]2COc2nc(C)ncc2C2CCC(F)(F)CC2)nc1,CHEMBL5867870
9,Cc1nnc(CNc2c(F)c(OC[C@H]3C[C@@H]3c3ccccn3)nc3ccnn23)s1,CHEMBL3695722
9,Cc1ccc([C@H]2C[C@@H]2COc2nc(C)ncc2-c2cnn(C)c(=O)c2)nc1,CHEMBL4108243
9,Cc1ccc([C@H]2C[C@@H]2COc2nc(C)ncc2-c2ccn(C(C)C)c(=O)c2)nc1,CHEMBL4107683
9,Cc1ccc([C@H]2C[C@@H]2COc2nc(C)ncc2-c2c(F)cccc2F)nc1,CHEMBL5935531
9,Cc1ccc([C@H]2C[C@@H]2COc2nc(C)ncc2-c2ccc(C)cc2C)nc1,CHEMBL5824539
9,Cc1ccc(C2C[C@@H]2COc2nc(C)ncc2-c2cc(C)ccc2C)nc1,CHEMBL5848183
9,Cc1ccc([C@H]2C[C@@H]2COc2nc(C)ncc2-c2ccn(CC#N)c(=O)c2)nc1,CHEMBL4109765
9,Cc1ccc([C@H]2C[C@@H]2COc2nc(C)ncc2[C@H]2CC[C@@](C)(O)CC2)nc1,CHEMBL5800953
9,Cc1ccc([C@H]2C[C@@H]2COc2nc(C)ncc2[C@H]2CC[C@](C)(O)CC2)nc1,CHEMBL5780635
9,Cc1ccc([C@H]2C[C@@H]2COc2nc(C)ncc2-c2cccc(C(C)C)c2)nc1,CHEMBL5926170
9,Cc1ccc([C@H]2C[C@@H]2COc2nc(C)ncc2-c2cc(C)n(C)c(=O)c2)nc1,CHEMBL4113314
9,Cc1ccc([C@H]2C[C@@H]2COc2nc(C)ncc2-c2ccn(C(F)F)c(=O)c2)nc1,CHEMBL4109464
9,Cc1ccc([C@H]2C[C@@H]2COc2nc(C)ncc2-c2ccn(C3CC3)c(=O)c2)nc1,CHEMBL4108133
9,Cc1ccc(C2C[C@@H]2COc2nc(C)ncc2-c2cccc(OC(F)(F)F)c2)nc1,CHEMBL5967335
9,Cc1ccc([C@H]2C[C@@H]2COc2nc(C)ncc2C2CCC(=O)CC2)nc1,CHEMBL5954663
9,Cc1ccc([C@H]2C[C@@H]2COc2nc(C)ncc2-c2ccc(C(C)O)nc2)nc1,CHEMBL6053246
9,Cc1ccc([C@H]2C[C@@H]2COc2nc(C)ncc2-c2cccc(C(F)(F)F)c2)nc1,CHEMBL5936734
9,Cc1ccc([C@H]2C[C@@H]2COc2nc(C)ncc2-c2ccn(CCO)c(=O)c2)nc1,CHEMBL4113813
9,Cc1ccc([C@H]2C[C@@H]2COc2nc(C)ncc2-c2c(C)cccc2C)nc1,CHEMBL6017247
9,CC[C@]1(O)CC[C@H](c2cnc(C)nc2OC[C@H]2C[C@@H]2c2ccc(C)cn2)CC1,CHEMBL5824627
9,CC[C@]1(O)CC[C@@H](c2cnc(C)nc2OC[C@H]2C[C@@H]2c2ccc(C)cn2)CC1,CHEMBL5780279
9,Cc1ccc([C@H]2C[C@@H]2COc2nc(C)ncc2-c2cnc3[nH]ncc3c2)nc1,CHEMBL5910012
9,Cc1ccc([C@H]2C[C@@H]2COc2nc(C)ncc2-c2ccc(C(O)C(F)(F)F)nc2)nc1,CHEMBL6013103
9,COC(=O)Cn1ccc(-c2cnc(C)nc2OC[C@H]2C[C@@H]2c2ccc(C)cn2)cc1=O,CHEMBL4111306
9,Cc1ccc([C@H]2C[C@@H]2COc2nc(C)ncc2-c2ccn(CCC#N)c(=O)c2)nc1,CHEMBL4110688
9,Cc1ccc([C@H]2C[C@@H]2COc2nc(C)ncc2-c2cc(O)ccn2)nc1,CHEMBL6055712
9,Cc1ccc([C@H]2C[C@@H]2COc2nc(C)ncc2-c2ccc(C(F)(F)F)cc2)nc1,CHEMBL5811910
9,Cc1ccc([C@H]2C[C@@H]2COc2nc(C)ncc2C2CCC3(CC2)OCCO3)nc1,CHEMBL5928172
9,CCC(O)c1ccc(-c2cnc(C)nc2OC[C@H]2C[C@@H]2c2ccc(C)cn2)cn1,CHEMBL5921583
9,CCc1cc(-c2cnc(C)nc2OC[C@H]2C[C@@H]2c2ccc(C)cn2)cn(C)c1=O,CHEMBL4112476
9,Cc1ccc([C@H]2C[C@@H]2COc2nc(C)ncc2-c2cccc(OC(C)C)c2)nc1,CHEMBL6002048
9,Cc1ccc([C@H]2C[C@@H]2COc2nc(C)ncc2-c2ccn(CC(F)F)c(=O)c2)nc1,CHEMBL4110713
9,C=CCn1ccc(-c2cnc(C)nc2OC[C@H]2C[C@@H]2c2ccc(C)cn2)cc1=O,CHEMBL4113104
9,Cc1ccc([C@H]2C[C@@H]2COc2nc(C)ncc2-c2ccn(CC(F)(F)F)c(=O)c2)nc1,CHEMBL4111754
9,Cc1ccc([C@H]2C[C@@H]2COc2cc(NCc3cn(C)nc3C(F)(F)F)c(=O)n(C)n2)nc1,CHEMBL4110881
9,Cc1ccc([C@H]2C[C@@H]2COc2nc(C)ncc2C2=CC(=O)OC2)nc1,CHEMBL6030261
9,Cc1ccc([C@H]2C[C@@H]2COc2nc(C)ncc2-c2cc(C)c(=O)n(C)n2)nc1,CHEMBL4110795
9,Cc1ccc([C@H]2C[C@@H]2COc2nc(C)ncc2-c2ccc(C(O)C(C)C)nc2)nc1,CHEMBL5979207
9,COC(=O)c1ccc(-c2cnc(C)nc2OC[C@H]2CC2c2ccc(C)cn2)cn1,CHEMBL5943262
9,Cc1ccc([C@H]2C[C@@H]2COc2nc(C)ncc2-c2cc(C)c(=O)n(C)c2)nc1,CHEMBL4111066
9,COc1cc(-c2cnc(C)nc2OC[C@H]2C[C@@H]2c2ccc(C)cn2)cn(C)c1=O,CHEMBL4115653
9,COCCn1ccc(-c2cnc(C)nc2OC[C@H]2C[C@@H]2c2ccc(C)cn2)cc1=O,CHEMBL4115495
9,Cc1ccc(CNc2cc(OC[C@H]3C[C@@H]3c3ccc(F)cn3)nn(C)c2=O)nc1,CHEMBL4111621
